x,vx
4.85595,0.383214
5.60593,-0.388105
4.89884,0.38193
5.52952,-0.385898
4.97941,0.378307
5.72172,-0.391781
5.01598,0.376734
5.70259,-0.391591
4.99777,0.37745
5.74307,-0.391169
5.03462,0.376107
5.69367,-0.391325
4.98857,0.377857
5.73213,-0.391675
5.02518,0.376416
5.71187,-0.391794
5.00682,0.377073
5.75413,-0.390465
5.04435,0.375821
5.68918,-0.391126
4.98398,0.378081
5.72691,-0.391724
5.02068,0.376574
5.70718,-0.391699
5.00237,0.377263
5.74855,-0.390878
5.03949,0.375971
5.69811,-0.391479
4.99312,0.377643
5.73756,-0.391441
5.02988,0.376258
5.71671,-0.391822
5.01128,0.376891
5.75983,-0.389908
5.0491,0.375663
5.68686,-0.391027
4.98171,0.378195
5.72431,-0.391753
5.01834,0.376654
5.7049,-0.391641
5.00004,0.377358
5.74583,-0.391024
5.03713,0.37604
5.69586,-0.391403
4.99081,0.377745
5.73491,-0.391559
5.02756,0.376334
5.71429,-0.391818
5.009,0.376977
5.75697,-0.390192
5.04676,0.375743
5.69147,-0.391227
4.98628,0.377969
5.72951,-0.391703
5.02291,0.376496
5.70949,-0.39175
5.00462,0.377169
5.75126,-0.390722
5.04191,0.375898
5.70033,-0.391546
4.99546,0.377544
5.74034,-0.391305
5.03226,0.376182
5.71915,-0.391805
5.01367,0.376813
5.76288,-0.389581
5.05151,0.375589
5.68576,-0.390971
5.1355,0.372348
5.89467,-0.367899
5.17774,0.370914
5.87527,-0.373231
5.15699,0.371667
5.91718,-0.359758
5.19825,0.37001
5.8654,-0.375326
5.14648,0.372028
5.90506,-0.36432
5.18822,0.370492
5.88483,-0.370645
5.16747,0.371307
5.93064,-0.353912
5.20792,0.369488
5.86051,-0.376361
5.14113,0.372193
5.89962,-0.366262
5.18306,0.370711
5.88001,-0.37197
5.16227,0.371489
5.9239,-0.356909
5.20319,0.369755
5.87031,-0.374298
5.1517,0.371843
5.91086,-0.362214
5.19326,0.370257
5.88968,-0.369301
5.17263,0.371115
5.93747,-0.350921
5.21277,0.369211
5.8579,-0.376927
5.13832,0.37227
5.89717,-0.367073
5.18043,0.370813
5.87768,-0.37259
5.15962,0.371578
5.92041,-0.358443
5.20076,0.369886
5.86786,-0.374816
5.14913,0.371935
5.9079,-0.363291
5.19082,0.370376
5.88726,-0.369976
5.16999,0.371211
5.93404,-0.352413
5.21034,0.369348
5.86298,-0.375834
5.14384,0.372114
5.90231,-0.365309
5.18569,0.370603
5.88237,-0.371324
5.16484,0.371401
5.92734,-0.355373
5.20559,0.36962
5.87274,-0.373784
5.15434,0.371756
5.91393,-0.361075
5.19577,0.370133
5.89224,-0.368578
5.17516,0.371016
5.94057,-0.349588
5.21518,0.369073
5.85662,-0.377203
5.29864,0.364618
6.08605,-0.261803
5.33842,0.362302
6.063,-0.278498
5.31889,0.3635
6.1108,-0.243052
5.35732,0.361045
6.05141,-0.286691
5.30888,0.364072
6.09779,-0.253027
5.348,0.361681
6.07541,-0.26937
5.32887,0.362915
6.12403,-0.232481
5.36628,0.360391
6.04532,-0.290971
5.30385,0.364352
6.09162,-0.257676
5.34311,0.361993
6.06906,-0.274065
5.32393,0.363209
6.11727,-0.237915
5.36185,0.360717
6.05693,-0.28283
5.31387,0.363786
6.10428,-0.248048
5.35274,0.361363
6.08069,-0.265564
5.3337,0.36261
6.13105,-0.226717
5.37077,0.360066
6.04245,-0.292971
5.30126,0.364484
6.08879,-0.259786
5.34079,0.362147
6.06609,-0.27624
5.32137,0.363355
6.11402,-0.240499
5.35955,0.360883
6.05417,-0.284763
5.31139,0.363928
6.10105,-0.250523
5.35043,0.361521
6.07803,-0.267448
5.33131,0.362764
6.12756,-0.229587
5.36853,0.360229
6.0484,-0.288808
5.30637,0.364214
6.09476,-0.25533
5.34551,0.36184
6.07227,-0.271696
5.32637,0.363061
6.12055,-0.235301
5.36404,0.360555
6.05998,-0.28068
5.31637,0.363642
6.10757,-0.245523
5.35509,0.361204
6.08321,-0.2638
5.3361,0.362456
6.13443,-0.223948
5.37296,0.359901
6.04087,-0.294073
5.45051,0.355133
6.36818,-0.0177253
5.49434,0.353499
6.31919,-0.0616826
5.47234,0.354303
6.41699,0.0231636
5.51509,0.352584
6.295,-0.0834914
5.46116,0.354699
6.39274,0.00366528
5.50482,0.353059
6.3439,-0.0393211
5.48355,0.353914
6.44215,0.0421115
5.5251,0.352086
6.28337,-0.0937697
5.45575,0.354906
6.38036,-0.00692948
5.4996,0.353281
6.33109,-0.0510113
5.47794,0.354108
6.42948,0.0325512
5.52018,0.352342
6.30701,-0.072673
5.4668,0.3545
6.40471,0.01348
5.51001,0.352826
6.35628,-0.0282374
5.48905,0.353711
6.45534,0.0523061
5.53012,0.351829
6.27744,-0.0989926
5.4531,0.355021
6.37438,-0.0122069
5.49698,0.35339
6.32508,-0.0563929
5.47512,0.354205
6.42322,0.0278457
5.51761,0.352463
6.30114,-0.0779606
5.46399,0.354599
6.39866,0.00857141
5.5074,0.352945
6.35002,-0.0338287
5.4863,0.353814
6.44893,0.0473606
5.52762,0.351958
6.28901,-0.0888098
5.45843,0.3548
6.38654,-0.00160713
5.5022,0.353171
6.33755,-0.0451164
5.48076,0.354011
6.43584,0.0373273
5.52267,0.352217
6.31299,-0.0672735
5.46953,0.354401
6.41107,0.018629
5.51255,0.352706
6.36225,-0.0229133
5.49174,0.353606
6.46172,0.0572232
5.53262,0.3517
6.27432,-0.101734
5.61299,0.346444
6.80078,0.29705
5.6535,0.343034
6.7461,0.261688
5.63321,0.344757
6.8526,0.324344
5.67314,0.341284
6.71857,0.242946
5.62298,0.345616
6.8266,0.310944
5.66335,0.342155
6.7735,0.28004
5.6435,0.343899
6.88205,0.339799
5.68302,0.340419
6.70403,0.233012
5.61787,0.346032
6.81427,0.304632
5.65841,0.342597
6.75984,0.271032
5.63833,0.344327
6.86673,0.331704
5.67809,0.340846
6.73247,0.252378
5.6281,0.345186
6.83953,0.317608
5.6682,0.34172
6.78705,0.28872
5.6485,0.343467
6.89661,0.347472
5.68778,0.339997
6.69657,0.227899
5.61538,0.34624
6.8077,0.30104
5.65603,0.342816
6.75297,0.266361
5.63577,0.344541
6.8596,0.327959
5.67557,0.341064
6.726,0.247977
5.6256,0.345403
6.83305,0.314268
5.66576,0.341939
6.78027,0.284427
5.64602,0.343682
6.88962,0.343798
5.68541,0.340208
6.7113,0.237987
5.6204,0.345825
6.82041,0.307772
5.66085,0.342376
6.76642,0.275441
5.64089,0.344116
6.87448,0.3358
5.68055,0.340633
6.73928,0.257047
5.63058,0.344972
6.84601,0.320945
5.67064,0.341504
6.79414,0.293091
5.65105,0.343249
6.9039,0.351325
5.69022,0.339781
6.69295,0.225424
5.7663,0.333474
7.2737,0.537063
5.80759,0.33188
7.20884,0.502263
5.7867,0.332195
7.35348,0.577432
5.82872,0.33234
7.18005,0.487455
5.77644,0.332818
7.31267,0.557777
5.81812,0.332043
7.23983,0.518682
5.79705,0.331942
7.39271,0.595438
5.83936,0.332687
7.16552,0.48016
5.77132,0.333146
7.29255,0.547258
5.81288,0.331961
7.2237,0.510068
5.79188,0.332034
7.37309,0.586448
5.83407,0.332515
7.19395,0.49454
5.78161,0.332502
7.33389,0.568318
5.82339,0.332165
7.25619,0.527541
5.8023,0.331866
7.41334,0.604538
5.84471,0.332875
7.15795,0.476393
5.76882,0.33331
7.28307,0.54216
5.81026,0.33192
7.2161,0.506041
5.78931,0.332088
7.36337,0.581998
5.83138,0.332429
7.18701,0.490997
5.77904,0.332658
7.32331,0.563153
5.82078,0.332087
7.24778,0.522983
5.79967,0.331904
7.40278,0.599967
5.842,0.33278
7.17269,0.483752
5.77387,0.332982
7.3023,0.552368
5.81545,0.331998
7.23176,0.514358
5.79442,0.331984
7.38255,0.590771
5.83677,0.332602
7.2016,0.498495
5.78422,0.33235
7.34393,0.573019
5.82606,0.332252
7.26465,0.532138
5.80494,0.331839
7.42411,0.609006
5.84735,0.332963
7.15445,0.474703
5.92631,0.333295
7.90589,0.781559
5.96609,0.333734
7.82884,0.749898
5.94592,0.333146
7.99598,0.816179
5.98652,0.335709
7.78628,0.732884
5.93613,0.333217
7.95023,0.799155
5.97629,0.334566
7.86773,0.765886
5.95597,0.333362
8.04339,0.832538
5.99663,0.337068
7.76722,0.725606
5.93114,0.333251
7.92742,0.790188
5.97116,0.334145
7.84891,0.758114
5.95086,0.333194
8.02038,0.824852
5.99154,0.336385
7.80704,0.741085
5.94096,0.333183
7.97341,0.807929
5.98143,0.335025
7.88545,0.77316
5.96107,0.333521
8.06401,0.838926
6.00175,0.338012
7.75858,0.722434
5.92873,0.333273
7.91657,0.785866
5.96856,0.33393
7.83904,0.754082
5.94832,0.333124
8.00808,0.82053
5.98897,0.336037
7.79606,0.736708
5.93858,0.3332
7.96149,0.803437
5.97887,0.33478
7.87641,0.769471
5.95854,0.333443
8.05423,0.835966
5.99919,0.337541
7.77693,0.729316
5.93362,0.333231
7.93845,0.794563
5.9737,0.334352
7.85877,0.76218
5.95343,0.333279
8.03169,0.828758
5.99407,0.336721
7.81759,0.745315
5.94346,0.333165
7.98501,0.812196
5.98394,0.335361
7.89518,0.777124
5.96358,0.333596
8.07426,0.84193
6.00424,0.338469
7.75382,0.720755
6.0859,0.359039
8.54872,0.956823
6.12809,0.370106
8.46601,0.934368
6.1067,0.364776
8.63366,0.982788
6.14957,0.374898
8.43202,0.926812
6.09612,0.361857
8.58933,0.969268
6.13896,0.372539
8.51119,0.946289
6.11732,0.367483
8.68336,0.996597
6.16019,0.377237
8.41534,0.923449
6.09094,0.360424
8.56929,0.963256
6.13352,0.371322
8.48862,0.940211
6.11199,0.366183
8.65714,0.989575
6.15488,0.376068
8.44743,0.930031
6.10141,0.363328
8.60976,0.975657
6.14431,0.373737
8.53109,0.951763
6.12273,0.368791
8.71082,1.00344
6.16543,0.378471
8.40723,0.921862
6.08845,0.35974
8.55913,0.960093
6.13076,0.370702
8.47689,0.937108
6.10934,0.365503
8.6452,0.986154
6.15225,0.375487
8.43992,0.928452
6.09882,0.36261
8.59973,0.972522
6.14164,0.373141
8.52102,0.948968
6.12004,0.368142
8.69706,1.00009
6.16277,0.377829
8.42392,0.925161
6.09349,0.361125
8.57942,0.966289
6.13621,0.371922
8.49974,0.943172
6.11466,0.366835
8.6702,0.993134
6.15755,0.376656
8.45551,0.931832
6.10402,0.36404
8.62248,0.979494
6.14695,0.374321
8.53984,0.954204
6.12541,0.36945
8.72477,1.00658
6.16811,0.379111
8.40288,0.921003
6.25219,0.407195
9.249,1.06912
6.29942,0.428748
9.18066,1.0609
6.27527,0.417907
9.31184,1.07633
6.32307,0.438289
9.14443,1.05669
6.2635,0.412387
9.28081,1.07285
6.31135,0.433761
9.21562,1.0652
6.28727,0.423377
9.34711,1.08034
6.33463,0.442555
9.12634,1.05474
6.25766,0.40965
9.26601,1.07114
6.30534,0.431245
9.19924,1.06316
6.28124,0.420626
9.32879,1.07836
6.32888,0.440473
9.16294,1.05886
6.26925,0.415087
9.29569,1.07447
6.31728,0.436101
9.23232,1.06719
6.29333,0.426147
9.36653,1.08235
6.34025,0.444474
9.1166,1.05377
6.2549,0.408389
9.2576,1.07014
6.30243,0.43002
9.19002,1.06198
6.27822,0.419249
9.32042,1.07737
6.32601,0.439399
9.15371,1.05777
6.26639,0.413742
9.28813,1.07368
6.31427,0.434954
9.22435,1.06625
6.29029,0.424753
9.35667,1.08131
6.33745,0.443519
9.13556,1.05572
6.26055,0.411
9.27384,1.07205
6.30833,0.432498
9.20754,1.06421
6.28424,0.421992
9.33794,1.07939
6.33175,0.441553
9.17172,1.05986
6.27223,0.416497
9.30316,1.0753
6.32015,0.437184
9.24018,1.0681
6.29638,0.427451
9.37624,1.0834
6.34313,0.44546
9.11158,1.05327
6.43159,0.474831
9.83907,1.11718
6.48263,0.498821
9.77348,1.10065
6.45609,0.485621
9.91463,1.13526
6.51007,0.513176
9.73826,1.09274
6.44337,0.47981
9.87415,1.12587
6.49623,0.505862
9.80684,1.10888
6.4692,0.491947
9.95625,1.14372
6.52391,0.520353
9.72022,1.08919
6.43743,0.47734
9.85577,1.12129
6.48939,0.502304
9.7908,1.10488
6.46261,0.488659
9.93678,1.13993
6.51698,0.516751
9.75604,1.09662
6.44966,0.482591
9.89341,1.13073
6.5032,0.509605
9.82315,1.11308
6.47585,0.495282
9.97636,1.14681
6.53073,0.523802
9.71013,1.08746
6.43452,0.476098
9.84749,1.11924
6.48606,0.500588
9.78234,1.10279
6.45935,0.48716
9.92663,1.1378
6.51349,0.514935
9.74724,1.09467
6.44644,0.481088
9.8837,1.12832
6.49972,0.50774
9.81536,1.11108
6.47252,0.493609
9.96648,1.14538
6.5273,0.522115
9.72916,1.09083
6.44033,0.478543
9.86453,1.12347
6.49282,0.504077
9.79874,1.10685
6.4659,0.4903
9.94579,1.14175
6.52044,0.518549
9.76466,1.09856
6.45286,0.484095
9.90386,1.13302
6.50659,0.511394
9.8316,1.11526
6.47919,0.496976
9.98622,1.14822
6.53416,0.525473
9.70516,1.08668
6.63417,0.564305
0.25676,1.13568
6.68684,0.580683
0.188063,1.12095
6.65959,0.571848
0.315733,1.14907
6.71633,0.592319
0.152659,1.1152
6.64658,0.567984
0.284769,1.14203
6.70132,0.586139
0.227362,1.12899
6.67296,0.575992
0.358943,1.15854
6.73179,0.599232
0.131739,1.11196
6.64027,0.566118
0.26993,1.13868
6.694,0.58337
0.209229,1.12502
6.66628,0.573915
0.335644,1.15359
6.724,0.595727
0.170119,1.11794
6.65307,0.569899
0.298912,1.14524
6.70883,0.589218
0.243147,1.13256
6.67992,0.578374
0.383165,1.16326
6.73949,0.602783
0.120409,1.1108
6.6372,0.565206
0.263124,1.13713
6.69046,0.582033
0.198288,1.12278
6.66298,0.572895
0.325135,1.15123
6.72016,0.593983
0.161014,1.11651
6.64981,0.568937
0.291928,1.14366
6.70504,0.587651
0.235315,1.13077
6.67653,0.577217
0.370862,1.1609
6.73561,0.600944
0.142116,1.11353
6.64346,0.567066
0.277613,1.14044
6.69769,0.584765
0.21818,1.12692
6.6696,0.574933
0.346546,1.15591
6.72793,0.597511
0.178364,1.11927
6.65627,0.570833
0.307354,1.14716
6.71255,0.590758
0.250699,1.1343
6.68345,0.579556
0.395152,1.16561
6.74341,0.604636
0.114901,1.1104
6.86,0.653765
0.982712,1.21191
6.9166,0.668726
0.915588,1.19805
6.88786,0.661646
1.02692,1.22022
6.94653,0.676409
0.877056,1.19108
6.87378,0.657802
1.00484,1.21613
6.93143,0.672377
0.950415,1.20514
6.90198,0.665187
1.06282,1.22568
6.96229,0.681184
0.858852,1.18837
6.86685,0.65582
0.997039,1.21467
6.92394,0.670499
0.936313,1.20228
6.8949,0.663427
1.04203,1.22278
6.95439,0.6787
0.894226,1.19403
6.8809,0.659849
1.0142,1.21789
6.93897,0.674367
0.964913,1.20816
6.90932,0.666989
1.08293,1.22768
6.97008,0.683747
0.848954,1.18704
6.86347,0.654865
0.99203,1.21372
6.92021,0.669593
0.926839,1.20035
6.89142,0.662549
1.03363,1.22135
6.95044,0.677543
0.886033,1.19259
6.87728,0.658808
1.00848,1.21681
6.93517,0.673369
0.95781,1.20668
6.90563,0.666083
1.07308,1.22674
6.9662,0.682478
0.867426,1.18963
6.87033,0.656813
1.00019,1.21526
6.92763,0.671396
0.943846,1.2038
6.89844,0.664324
1.05256,1.22444
6.95826,0.67983
0.90427,1.19581
6.88442,0.660775
1.01978,1.21893
6.94267,0.675317
0.973322,1.20992
6.91297,0.667862
1.09478,1.22873
6.97397,0.685048
0.844205,1.1864
7.11819,0.74376
1.65826,1.22017
7.18505,0.762067
1.61511,1.212
7.15192,0.754098
1.71414,1.23233
7.21683,0.768404
1.59156,1.20802
7.13488,0.749142
1.68711,1.22625
7.20103,0.765235
1.63129,1.21498
7.1687,0.75835
1.72688,1.23522
7.23251,0.771581
1.57605,1.2057
7.12634,0.746369
1.6716,1.2229
7.19318,0.763734
1.62133,1.2131
7.16042,0.756367
1.71927,1.23349
7.22463,0.769938
1.60528,1.21029
7.1434,0.75172
1.7036,1.22994
7.20894,0.766837
1.64503,1.21764
7.17706,0.760392
1.74103,1.23821
7.24051,0.773475
1.56594,1.20449
7.12226,0.74507
1.66455,1.22141
7.18916,0.762918
1.61812,1.21252
7.15621,0.755303
1.71761,1.23312
7.2207,0.76915
1.59873,1.20921
7.13917,0.750521
1.69544,1.22811
7.205,0.766037
1.63757,1.2162
7.17291,0.759397
1.73232,1.23639
7.23641,0.772458
1.58467,1.20691
7.1306,0.747751
1.68047,1.22481
7.1971,0.76446
1.6254,1.21385
7.16452,0.757327
1.72244,1.23421
7.22855,0.770748
1.61049,1.21119
7.14768,0.752919
1.70827,1.23099
7.2129,0.767637
1.65157,1.21889
7.18106,0.761233
1.75045,1.24015
7.24454,0.774459
1.56104,1.20398
7.40784,0.839655
2.39494,1.31348
7.48835,0.865875
2.40476,1.31658
7.44955,0.855259
2.38849,1.31143
7.52463,0.872593
2.38772,1.3114
7.42882,0.847935
2.39049,1.31208
7.50659,0.869512
2.40452,1.31646
7.46929,0.861171
2.4071,1.31711
7.54242,0.875354
2.37236,1.30675
7.41855,0.844051
2.39283,1.31282
7.4975,0.867743
2.40558,1.31682
7.45951,0.858318
2.3976,1.3142
7.53341,0.87391
2.40076,1.31536
7.43932,0.851697
2.38782,1.31125
7.51553,0.871066
2.40061,1.31523
7.47879,0.863546
2.42215,1.32171
7.55165,0.876938
2.36269,1.30382
7.41324,0.8419
2.39421,1.31324
7.49287,0.866786
2.40516,1.31669
7.45451,0.856788
2.39402,1.31311
7.52908,0.873274
2.39625,1.31399
7.4341,0.849828
2.38923,1.31169
7.51101,0.87027
2.40343,1.31611
7.47406,0.86237
2.4133,1.31903
7.54698,0.876097
2.37911,1.30879
7.42375,0.846061
2.39159,1.31243
7.50208,0.868685
2.40546,1.31677
7.46445,0.859766
2.40291,1.31581
7.5379,0.874619
2.40393,1.31633
7.44452,0.853536
2.38713,1.31103
7.52013,0.871886
2.39668,1.31403
7.48366,0.864769
2.43103,1.32442
7.55642,0.877847
2.35719,1.30214
7.76164,0.936055
2.99222,1.47163
7.85125,0.957315
3.04369,1.49527
7.81008,0.949062
2.92561,1.44426
7.89077,0.96396
3.06195,1.50447
7.78673,0.94304
2.95793,1.45669
7.87087,0.960642
3.02441,1.48605
7.83134,0.953633
2.91995,1.44218
7.91204,0.968078
3.06699,1.50703
7.77441,0.939714
2.97945,1.46602
7.86113,0.959022
3.03814,1.4925
7.82072,0.951387
2.92255,1.44313
7.90123,0.965939
3.05023,1.49856
7.79853,0.946097
2.93756,1.44872
7.88065,0.962189
3.00706,1.4782
7.84141,0.955543
2.91907,1.44184
7.92317,0.970533
3.06646,1.50677
7.76802,0.937885
2.98603,1.46891
7.85622,0.958162
3.0413,1.49407
7.8154,0.950229
2.92372,1.44357
7.89595,0.964931
3.05651,1.50172
7.79264,0.944558
2.9459,1.45185
7.87574,0.961413
3.01593,1.48217
7.83636,0.954566
2.91935,1.44195
7.91759,0.969285
3.06459,1.50581
7.7806,0.941439
2.96892,1.46141
7.86599,0.959842
3.03237,1.48974
7.82619,0.952625
2.92134,1.44268
7.90654,0.966953
3.04743,1.49714
7.80446,0.947699
2.93017,1.44595
7.88559,0.963034
2.9986,1.47445
7.84647,0.956522
2.92777,1.44499
7.92891,0.971826
3.06502,1.50605
8.19146,1.04397
3.27766,1.6136
8.29663,1.06348
3.37762,1.65634
8.24703,1.05553
3.22491,1.5877
8.34943,1.07095
3.41482,1.66955
8.2206,1.05038
3.24201,1.59622
8.32175,1.06693
3.33067,1.63758
8.27198,1.05969
3.19747,1.57365
8.38006,1.07556
3.42648,1.67327
8.20624,1.04725
3.25778,1.60398
8.30907,1.06517
3.3548,1.64743
8.25951,1.05768
3.21493,1.58262
8.36416,1.07316
3.39853,1.66395
8.2339,1.05304
3.22939,1.58997
8.33554,1.06904
3.30158,1.62478
8.28412,1.06161
3.18787,1.56867
8.39648,1.07799
3.43198,1.67501
8.19889,1.04566
3.26715,1.60857
8.30277,1.06433
3.36632,1.65199
8.25335,1.05662
3.22225,1.58635
8.35682,1.07206
3.40714,1.66695
8.22733,1.05173
3.23597,1.59323
8.32856,1.06798
3.31553,1.63106
8.27797,1.06064
3.19108,1.57033
8.38809,1.07673
3.42062,1.67141
8.21347,1.04881
3.24972,1.60002
8.31547,1.06605
3.34263,1.64247
8.26572,1.05869
3.20644,1.57829
8.37198,1.07434
3.388,1.66018
8.24051,1.05435
3.22725,1.58889
8.34234,1.06995
3.28963,1.61924
8.29039,1.06255
3.18625,1.56783
8.40505,1.07938
3.43362,1.67554
8.73567,1.13924
3.27696,1.61249
8.88415,1.16563
3.40803,1.66615
8.80792,1.15181
3.12637,1.53606
8.97025,1.18009
3.45796,1.68073
8.77147,1.14532
3.19254,1.57046
8.92571,1.17322
3.35151,1.64519
8.84542,1.15858
3.0841,1.51415
9.01795,1.18585
3.47621,1.68472
8.75359,1.14227
3.2372,1.59312
8.90465,1.16948
3.38392,1.65765
8.82631,1.15495
3.10312,1.52399
8.994,1.1833
3.4353,1.67482
8.78949,1.14857
3.15372,1.55022
8.94796,1.1768
3.31497,1.62998
8.8649,1.16225
3.06714,1.50551
9.04241,1.18803
3.48207,1.68589
8.7447,1.14083
3.25745,1.60307
8.89416,1.16749
3.39693,1.66231
8.81693,1.15328
3.11444,1.52987
8.9824,1.18186
3.44733,1.67807
8.78031,1.1469
3.17279,1.56022
8.93692,1.17513
3.33265,1.63751
8.85501,1.16041
3.0749,1.50946
9.03029,1.18704
3.46873,1.68319
8.76252,1.14379
3.21625,1.58263
8.91534,1.17144
3.36906,1.6521
8.83588,1.15677
3.0928,1.51863
9.00573,1.18456
3.42204,1.67067
8.79875,1.15025
3.13842,1.54225
8.95906,1.17848
3.29615,1.62148
8.87436,1.16392
3.06316,1.50349
9.05469,1.18899
3.48412,1.68631
9.4433,1.19836
2.85725,1.4182
9.66923,1.20543
3.07385,1.50838
9.5587,1.20681
2.70489,1.38368
9.78052,1.21191
3.16455,1.5553
9.49927,1.2033
2.77568,1.39619
9.72437,1.20665
2.96965,1.45959
9.61478,1.20691
2.65308,1.37517
9.83993,1.22056
3.20409,1.57582
9.47093,1.20067
2.81342,1.40576
9.69736,1.20576
3.02307,1.48335
9.5871,1.20717
2.67792,1.37917
9.81047,1.21612
3.12,1.53216
9.52933,1.20539
2.73713,1.38886
9.75231,1.20898
2.9102,1.4365
9.64291,1.20627
2.63315,1.3718
9.86908,1.22522
3.22402,1.58597
9.45721,1.19954
2.83316,1.41125
9.68338,1.20562
3.04865,1.49565
9.57335,1.20708
2.69067,1.3812
9.79525,1.21396
3.1433,1.54419
9.51441,1.20446
2.75579,1.39207
9.73837,1.20781
2.94012,1.44749
9.62935,1.20667
2.64308,1.37348
9.85444,1.22293
3.18519,1.56606
9.48491,1.20199
2.79391,1.40053
9.71103,1.20612
2.99777,1.47191
9.60098,1.20709
2.66429,1.37701
9.82507,1.21827
3.09658,1.52002
9.54386,1.2062
2.72078,1.3862
9.76635,1.21035
2.88333,1.42692
9.65609,1.20581
2.62551,1.3704
9.88452,1.22773
3.23254,1.5902
0.152652,1.20391
2.38297,1.30517
0.529067,1.25577
2.56066,1.35555
0.317612,1.21913
2.2369,1.26446
0.730171,1.26487
2.64545,1.37311
0.227691,1.20565
2.2951,1.27914
0.632863,1.26459
2.47252,1.33215
0.422091,1.23886
2.18327,1.25326
0.823705,1.26022
2.68027,1.37874
0.188827,1.2034
2.33818,1.29156
0.582398,1.26131
2.51725,1.34447
0.36867,1.22891
2.20963,1.25831
0.775919,1.26276
2.60683,1.36624
0.271647,1.21141
2.26305,1.27087
0.682761,1.26604
2.42793,1.31897
0.475449,1.2483
2.16443,1.25089
0.871932,1.26038
2.69564,1.38127
0.170677,1.20341
2.36058,1.29836
0.556458,1.25901
2.5393,1.35012
0.342956,1.22395
2.22363,1.2614
0.753286,1.26391
2.62659,1.36985
0.249152,1.20807
2.27799,1.27466
0.658301,1.26557
2.45064,1.32576
0.449213,1.24376
2.17391,1.25199
0.84747,1.26016
2.66419,1.3762
0.207794,1.20409
2.31658,1.28513
0.608218,1.26336
2.49447,1.33836
0.395765,1.23413
2.1958,1.2556
0.799735,1.26103
2.58404,1.3615
0.29429,1.21511
2.2496,1.26751
0.706701,1.26589
2.40519,1.312
0.501665,1.2518
2.15415,1.24974
0.8968,1.26209
2.70323,1.38259
1.90469,1.30084
1.95232,1.24551
3.01109,1.49763
2.08419,1.24204
2.28103,1.3092
1.829,1.24463
3.8018,1.71221
2.15321,1.24863
2.0654,1.29349
1.88822,1.24753
3.56696,1.73346
2.01855,1.2425
2.59478,1.3931
1.77928,1.23738
3.92422,1.66486
2.18372,1.25236
1.98417,1.29954
1.91859,1.24706
3.32135,1.6529
2.04891,1.24151
2.42001,1.34661
1.80432,1.24145
3.87002,1.68793
2.11989,1.24515
2.16167,1.29147
1.85678,1.24671
3.71096,1.73313
1.98686,1.244
2.7763,1.42162
1.76029,1.2337
3.96466,1.64077
2.19556,1.2546
1.94749,1.30208
1.93526,1.24635
3.16063,1.57175
2.06572,1.24124
2.3476,1.32595
1.81637,1.24307
3.83876,1.70064
2.13697,1.24688
2.11214,1.29094
1.87228,1.24734
3.65058,1.7387
2.00284,1.24315
2.68248,1.40747
1.76951,1.23551
3.94565,1.65205
2.16924,1.25043
2.02206,1.29646
1.90359,1.24747
3.45864,1.70757
2.0335,1.242
2.50649,1.37166
1.79086,1.23944
3.8983,1.67684
2.10222,1.24352
2.2183,1.297
1.84258,1.24574
3.75946,1.72215
1.96964,1.24483
2.88234,1.44825
1.75171,1.23195
3.97968,1.62945
2.20114,1.25564
4.14322,1.27495
1.49057,1.18668
4.26086,1.21935
1.64876,1.20822
4.18845,1.22965
1.38353,1.18941
4.3223,1.21607
1.72736,1.22585
4.16068,1.24674
1.43072,1.18616
4.29287,1.21688
1.56626,1.19344
4.22194,1.21974
1.34855,1.19304
4.34304,1.20951
1.7583,1.23218
4.15107,1.26042
1.4594,1.1861
4.2773,1.21784
1.60817,1.2004
4.20428,1.22336
1.36498,1.19117
4.33316,1.21264
1.68904,1.21697
4.1736,1.23747
1.40619,1.18763
4.30978,1.21819
1.5282,1.18927
4.24093,1.21872
1.33524,1.19475
4.35181,1.20556
1.77201,1.23485
4.14711,1.2675
1.47446,1.18627
4.26903,1.2184
1.6292,1.20436
4.19619,1.22622
1.3743,1.19025
4.32773,1.21418
1.70968,1.22185
4.16675,1.24189
1.41791,1.18673
4.30164,1.21771
1.547,1.19121
4.23105,1.21858
1.34106,1.19397
4.3477,1.20761
1.74397,1.22927
4.15548,1.25326
1.44507,1.18599
4.28494,1.21717
1.58676,1.19669
4.21349,1.22148
1.35672,1.1921
4.33821,1.21121
1.66846,1.21231
4.18079,1.23334
1.39421,1.18849
4.31662,1.21768
1.509,1.18769
4.25103,1.21905
1.32913,1.19561
4.35507,1.20294
1.77871,1.23613
4.2639,0.946458
1.15461,1.21344
4.35047,0.978844
1.26794,1.20279
4.2908,0.941705
1.03695,1.2062
4.41007,1.02107
1.31459,1.19577
4.26849,0.934358
1.09152,1.21207
4.3836,1.00353
1.21217,1.20978
4.31515,0.953126
1.00086,1.19981
4.42888,1.03131
1.33456,1.19286
4.26493,0.939151
1.12357,1.21386
4.36793,0.991975
1.24105,1.20658
4.30254,0.946544
1.0153,1.2024
4.4206,1.02739
1.2925,1.19904
4.27785,0.936213
1.06292,1.20934
4.39821,1.01367
1.18413,1.21247
4.33116,0.963772
0.990063,1.19775
4.43542,1.03331
1.34167,1.19192
4.2643,0.942722
1.13929,1.21374
4.35937,0.98557
1.255,1.20461
4.29663,0.943941
1.02496,1.20412
4.41559,1.02451
